tconst,averageRating,numVotes
tt10652926,7.6,27
tt10652928,8.0,30
tt10652934,6.2,15
tt10652984,7.9,21
tt10653012,6.6,8
tt10653058,7.3,12
tt10653090,7.7,11
tt10653102,7.7,11
tt10653106,8.0,11
tt10653116,8.3,13
tt10653126,7.7,11
tt10653132,7.2,13
tt10653136,8.8,13
tt10653142,8.2,13
tt10653218,4.8,5
tt10653224,9.4,14
tt10653228,8.2,13
tt10653232,7.4,13
tt10653236,8.9,16
tt10653264,7.4,14
tt10653278,8.0,10
tt10653296,8.3,13
tt10653304,7.4,5
tt10653342,6.7,40
tt10653442,5.2,20
tt10654250,9.0,6
tt10654376,7.2,18
tt10654428,8.2,12
tt10654432,6.8,15
tt10654468,7.9,34
tt10654472,7.9,33
tt10654482,8.0,33
tt10654814,7.1,8
tt10654864,8.8,14
tt10654872,6.1,35
tt10654876,6.6,34
tt10654880,6.4,34
tt10654886,8.2,39
tt10654888,6.9,34
tt10654892,7.4,39
tt10654928,6.4,5
tt10655082,7.9,9
tt10655136,9.0,26
tt10655156,8.2,6
tt10655228,7.9,8
tt10655236,8.8,5
tt10655562,7.9,7
tt10655676,8.6,1582
tt10655710,5.3,15
tt10655714,5.9,35
tt10655732,6.4,7
tt10655736,8.3,131
tt10655784,8.3,14
tt10655786,8.4,14
tt10655788,8.4,13
tt10655790,8.3,12
tt10655792,8.0,11
tt10655798,8.8,12
tt10655906,6.1,10
tt10655922,4.7,6
tt10655972,7.5,13
tt10655978,7.5,13
tt10655980,7.8,10
tt10655984,8.2,12
tt10655992,8.6,9
tt10656002,5.4,12
tt10656006,8.3,12
tt10656010,8.7,10
tt10656016,7.7,9
tt10656020,7.8,10
tt10656112,6.9,149
tt10656126,5.3,16
tt10656128,5.9,13
tt10656130,6.2,13
tt10656132,5.9,14
tt10656188,7.4,198
tt10656220,3.8,51
tt10656222,4.5,80
tt10656240,7.6,231
tt10656392,7.2,107
tt10656500,7.7,9
tt10656752,5.5,399
tt10656816,2.1,12
tt10656928,6.5,23
tt10658056,7.0,5
tt10658198,6.2,22
tt10658248,7.2,33
tt10658566,6.2,25
tt10658960,2.9,145
tt10659182,7.4,23
tt10659288,3.0,129
tt10659366,8.5,160
tt10659518,6.5,13
tt10659614,8.4,34
tt10659880,6.7,9
tt10660156,5.3,34
tt10660304,5.9,37
tt10660366,6.6,5
tt10660436,3.9,25
tt10660472,8.8,6
tt10660658,8.4,11
tt10660676,7.7,9
tt10660754,8.0,9
tt10660760,8.1,9
tt10660832,7.9,9
tt10660834,8.2,5
tt10660966,7.2,6
tt10661108,8.7,7
tt10661246,8.2,5
tt10661298,6.8,19
tt10661314,7.5,37
tt10661340,6.7,7
tt10661382,7.7,7
tt10661482,7.8,5
tt10661652,5.3,6
tt10661654,4.5,6
tt10661656,6.2,5
tt10661660,6.4,8
tt10661662,3.6,7
tt10661664,4.4,5
tt10661666,5.0,7
tt10661668,5.2,5
tt10661680,6.7,16
tt10661704,6.6,5
tt10661894,5.4,66
tt10661896,5.0,48
tt10661898,5.3,47
tt10661900,6.8,70
tt10661950,5.4,18
tt10661952,7.7,15
tt10662040,7.4,279
tt10662042,8.2,48
tt10662096,9.1,7
tt10662118,8.0,10
tt10662192,8.1,52
tt10662260,7.4,63
tt10662262,7.3,182
tt10662266,7.4,54
tt10662268,8.1,54
tt10662278,7.6,48
tt10662280,7.4,49
tt10662282,7.2,46
tt10662284,7.7,44
tt10662290,9.4,278
tt10662292,8.8,175
tt10662294,7.8,154
tt10662296,9.3,200
tt10662298,8.3,148
tt10662300,8.4,120
tt10662302,7.8,118
tt10662322,7.9,7
tt10662324,8.0,7
tt10662326,7.8,6
tt10662334,8.0,6
tt10662336,7.6,5
tt10662338,7.6,5
tt10662340,7.8,5
tt10662342,7.6,5
tt10662348,7.6,5
tt10662350,7.8,5
tt10662354,6.7,6
tt10662358,7.8,5
tt10662390,5.9,47
tt10662426,7.8,21
tt10662444,8.1,22
tt10662450,2.7,1029
tt10662466,6.8,38
tt10662504,4.8,6
tt10662520,7.5,6
tt10662528,6.4,12
tt10664190,8.5,13
tt10664496,7.4,28
tt10664780,5.7,6
tt10665042,6.4,8
tt10665046,7.8,8
tt10665084,8.1,9
tt10665102,7.6,8
tt10665128,7.9,7
tt10665144,3.8,5
tt10665162,7.0,24
tt10665164,4.4,41
tt10665196,6.2,11
tt10665212,7.8,5
tt10665234,4.9,40
tt10665256,8.3,13
tt10665260,8.5,13
tt10665270,8.0,12
tt10665386,7.6,119
tt10665458,7.3,9
tt10665470,3.6,305
tt10665548,8.4,7
tt10665734,6.6,14
tt10665762,9.0,29
tt10665772,8.3,17
tt10665782,9.2,10
tt10665828,9.6,22
tt10665918,4.1,17
tt10665930,7.0,19
tt10665964,8.3,31
tt10666146,10.0,5
tt10666286,8.4,8
tt10666346,7.5,6
tt10666378,7.4,34
tt10666404,8.2,6
tt10666424,7.2,26
tt10666452,9.7,6
tt10666454,7.0,22
tt10666490,6.1,97
tt10666536,6.7,55
tt10666588,7.3,90
tt10666822,10.0,9
tt10666834,8.1,20
tt10666836,8.4,18
tt10667024,7.8,8
tt10667142,7.5,13
tt10667300,8.8,90
tt10667346,7.4,5
tt10667358,7.6,8
tt10667768,8.2,6
tt10668562,8.7,7
tt10669056,6.6,9
tt10669058,6.8,10
tt10669060,6.6,9
tt10669062,6.4,9
tt10669074,6.7,10
tt10669082,6.6,10
tt10669084,6.6,10
tt10669086,7.0,11
tt10669134,6.0,14
tt10669138,6.4,14
tt10669140,5.7,14
tt10669148,6.1,14
tt10669152,6.5,15
tt10669620,6.6,5
tt10669734,7.4,5
tt10669764,6.4,5
tt10669822,7.1,62
tt10670086,6.5,19
tt10670096,1.9,21
tt10670116,6.1,7
tt10670120,5.8,363
tt10670128,6.6,309
tt10670136,7.0,6
tt10670138,7.0,210
tt10670142,6.9,115
tt10670378,8.4,140
tt10670382,8.8,126
tt10670384,8.2,123
tt10670386,9.3,128
tt10670402,6.8,30
tt10670406,8.9,14
tt10670418,6.8,6
tt10670424,9.6,36
tt10670724,5.3,17
tt10670870,7.4,10
tt10670890,1.6,7
tt10671282,6.5,35
tt10671412,4.1,9
tt10671436,7.2,480
tt10672674,6.5,16
tt10672854,5.2,5
tt10673030,5.6,8
tt10673846,7.2,112
tt10673864,8.0,16
tt10673966,9.9,7
tt10674008,7.3,10
tt10674682,4.8,6
tt10674762,7.0,9
tt10674786,7.8,8
tt10674816,8.1,18
tt10674820,7.7,437
tt10675136,4.7,749
tt10675190,6.6,18
tt10675224,6.0,19
tt10675300,6.3,20
tt10675314,6.1,25
tt10675318,6.8,29
tt10675322,8.7,15
tt10675324,8.7,15
tt10675326,9.2,13
tt10675328,9.1,13
tt10675330,9.4,12
tt10675332,9.2,10
tt10675336,9.2,8
tt10675338,9.2,10
tt10675716,6.9,23
tt10675752,7.1,13
tt10675802,7.8,5
tt10675864,7.2,5
tt10675920,7.0,21
tt10675966,7.7,372
tt10676112,7.0,7
tt10676142,7.0,21
tt10676242,7.4,21
tt10676392,8.6,5
tt10676738,9.3,58
tt10676764,9.4,105
tt10676860,9.2,15
tt10676902,7.0,423
tt10676972,7.6,8
tt10677264,7.4,7
tt10677432,7.0,63
tt10677758,7.5,11
tt10677762,8.7,20
tt10677766,8.1,8
tt10678546,6.1,12
tt10679394,7.5,6
tt10679408,7.2,6
tt10679762,7.3,30
tt10679766,5.9,23
tt10679828,9.7,7
tt10679886,9.0,22
tt10679964,6.8,19
tt10680108,8.8,8
tt10680200,7.2,8
tt10680360,7.2,18
tt10680512,7.2,5
tt10680586,7.7,100
tt10680590,8.0,221
tt10680596,3.6,22
tt10680606,9.9,2671
tt10680640,8.8,20
tt10680656,8.7,15
tt10680742,7.4,144
tt10680770,8.0,15
tt10680774,8.4,14
tt10680776,8.0,12
tt10680780,7.3,364
tt10680782,8.8,11
tt10680784,8.3,12
tt10680802,6.9,232
tt10680826,9.1,60
tt10680894,9.1,50
tt10680900,7.5,12
tt10680920,7.1,7
tt10680942,8.9,48
tt10680950,6.8,10
tt10681070,7.1,34
tt10681122,8.7,46
tt10681286,4.4,5
tt10681296,5.4,7
tt10681322,6.9,16
tt10681502,5.9,15
tt10681512,7.3,11
tt10681522,8.3,39
tt10681526,3.6,28
tt10681544,6.4,5
tt10681570,9.2,777
tt10681580,5.0,20
tt10681592,6.8,6
tt10681596,8.7,7
tt10681602,4.9,9
tt10681612,6.1,21
tt10681648,7.0,166
tt10681670,6.9,274
tt10681950,5.3,7
tt10682000,6.6,803
tt10682104,7.9,106
tt10682108,7.8,63
tt10682110,7.5,52
tt10682136,9.7,6
tt10682186,7.5,113
tt10682318,7.0,6
tt10682430,8.8,5
tt10682506,5.2,66
tt10683306,7.3,9
tt10683504,8.6,5
tt10684352,8.2,5
tt10684422,1.6,17
tt10685368,7.0,5
tt10685594,7.2,8
tt10685620,8.7,119
tt10685628,7.8,5
tt10685682,7.8,43
tt10685684,8.6,41
tt10685692,8.0,314
tt10685892,7.7,9
tt10686360,5.3,6
tt10686590,8.5,15
tt10686612,6.9,11
tt10686616,7.0,11
tt10686618,5.6,5
tt10686620,5.9,9
tt10686624,5.6,10
tt10686626,5.2,6
tt10686728,7.8,20
tt10686746,8.2,15
tt10686764,6.6,22
tt10686796,6.3,17
tt10686814,7.5,120
tt10686866,6.2,52
tt10686890,7.2,15
tt10686898,6.1,11
tt10686914,6.8,9
tt10686922,6.4,9
tt10686966,6.5,8
tt10687030,7.8,30
tt10687134,7.4,62
tt10687158,7.7,523
tt10687166,6.7,23
tt10687168,5.2,152
tt10687170,7.4,37
tt10687194,7.5,10
tt10687236,7.0,45
tt10687350,7.4,8
tt10687360,7.0,9
tt10687364,6.7,9
tt10687378,7.0,10
tt10687390,8.2,6
tt10687392,9.1,18
tt10687426,7.4,8
tt10687478,8.0,143
tt10687510,7.5,12
tt10687564,6.7,378
tt10687588,7.2,18
tt10687620,6.3,25
tt10687624,7.2,20
tt10687642,6.3,510
tt10687722,6.5,12
tt10687772,9.5,6
tt10687840,9.1,25
tt10687972,7.6,14
tt10688008,8.3,29
tt10689126,6.8,9
tt10689248,6.2,19
tt10689386,5.6,24
tt10689452,8.1,17
tt10689758,7.1,28
tt10689840,6.9,72
tt10689926,6.6,24
tt10690150,8.8,117
tt10690172,9.3,130
tt10690176,9.1,111
tt10690184,9.3,122
tt10690410,9.4,43
tt10690668,7.4,19
tt10690676,7.7,12
tt10690744,7.1,45
tt10690750,8.2,22
tt10690754,8.8,21
tt10690756,8.4,21
tt10690758,8.8,21
tt10690768,8.2,20
tt10690940,8.4,5
tt10691004,6.4,25
tt10691094,3.2,20
tt10691126,2.7,18
tt10691154,8.3,15
tt10691168,8.8,8
tt10691302,3.8,6
tt10691312,3.6,23
tt10691332,6.4,5
tt10691376,8.0,9
tt10691378,8.0,7
tt10691410,6.2,19
tt10691432,9.8,19
tt10691462,8.1,13
tt10691476,6.7,15
tt10691480,7.5,6
tt10691482,8.7,6
tt10691560,7.7,25
tt10691586,9.1,43
tt10691622,8.4,14
tt10691666,7.7,15
tt10691682,6.1,16
tt10691858,7.6,34
tt10691868,7.5,28
tt10691888,8.8,251
tt10691898,8.3,24
tt10691904,7.7,12
tt10691938,6.0,39
tt10691948,9.0,129
tt10692144,9.1,17
tt10692220,6.8,18
tt10692232,6.9,28
tt10692260,8.4,5
tt10692264,5.9,18
tt10692266,7.6,7
tt10692270,8.6,5
tt10692806,6.0,16
tt10692808,5.5,14
tt10692810,5.4,14
tt10692812,5.1,14
tt10692814,7.8,6
tt10692894,8.0,14
tt10693010,8.7,6
tt10693106,7.4,16
tt10693154,7.0,35
tt10693156,6.8,28
tt10693162,6.7,26
tt10693170,6.8,23
tt10693172,6.8,22
tt10693212,8.2,5
tt10693230,7.2,5
tt10694160,9.7,22
tt10694208,8.7,6
tt10694230,9.0,5
tt10694354,7.0,8
tt10694358,8.8,18
tt10694744,7.5,15
tt10694970,6.1,8
tt10695344,6.3,130
tt10695356,5.5,108
tt10695362,6.8,115
tt10695368,5.8,75
tt10695372,6.1,71
tt10695380,9.2,41
tt10695436,7.2,10
tt10695438,9.7,49
tt10695440,9.7,64
tt10695446,9.7,73
tt10695450,9.8,63
tt10695452,9.3,42
tt10695456,9.4,40
tt10695468,9.4,40
tt10695472,7.3,82
tt10695476,9.5,59
tt10695480,9.6,47
tt10695496,9.2,44
tt10695508,9.2,43
tt10695514,9.2,47
tt10695520,8.0,17
tt10695526,5.2,24
tt10695528,9.4,14
tt10695534,9.4,18
tt10695538,9.1,7
tt10695542,9.3,15
tt10695618,5.1,9
tt10695638,5.6,391
tt10695770,8.8,66
tt10695810,4.6,5
tt10695820,6.6,8
tt10695824,4.6,5
tt10695828,6.0,51
tt10695832,7.3,7
tt10695836,6.7,6
tt10695840,7.0,5
tt10695844,6.8,8
tt10695878,6.4,7
tt10696054,6.8,5
tt10696062,6.4,26
tt10696140,7.4,7
tt10696154,8.6,8
tt10696320,6.5,45
tt10696360,5.7,7
tt10696368,7.7,13
tt10696372,8.0,105
tt10696374,8.2,83
tt10696378,7.8,62
tt10696484,7.3,6
tt10696624,8.2,15
tt10696744,8.0,6
tt10696882,5.3,193
tt10697078,7.1,10
tt10697186,8.3,17
tt10697548,7.0,5
tt10697616,9.3,6
tt10697624,6.8,5
tt10697660,6.8,6
tt10697670,8.6,17
tt10697682,6.6,13
tt10697738,7.6,18
tt10697820,7.7,16
tt10697822,8.1,7
tt10698356,6.2,5
tt10698408,7.5,298
tt10698426,7.1,15
tt10698452,8.8,17
tt10698468,5.3,72
tt10698536,6.5,12
tt10698546,5.5,135
tt10698572,9.1,16
tt10698666,8.2,22
tt10698684,6.7,6
tt10698898,8.1,7
tt10698902,8.3,9
tt10699044,9.0,318
tt10699132,8.7,18
tt10699146,6.9,24
tt10699154,7.1,21
tt10699200,7.2,18
tt10699202,7.4,14
tt10699204,7.4,12
tt10699206,7.7,10
tt10699210,5.6,11
tt10699212,6.9,8
tt10699326,6.6,5
tt10699346,7.6,5
tt10699362,7.4,105
tt10699580,7.6,7
tt10699600,7.0,7
tt10699680,8.0,5
tt10700218,6.6,8
tt10700392,7.3,212
tt10700400,8.4,386
tt10700818,8.7,6
tt10701006,8.4,8
tt10701384,7.0,61
tt10701476,9.5,6
tt10701536,8.2,39
tt10701642,9.2,6
tt10701658,9.1,8
tt10701760,6.8,5
tt10701836,7.8,6
tt10702292,8.7,7
tt10702346,9.3,7
tt10702462,7.2,15
tt10702760,8.7,278
tt10702812,8.6,29
tt10703224,7.2,6
tt10703226,7.7,7
tt10703228,7.7,6
tt10703230,8.4,7
tt10703232,8.3,7
tt10703234,8.0,6
tt10703236,7.4,7
tt10703242,8.5,16
tt10703244,8.9,17
tt10703246,9.0,14
tt10703248,9.3,15
tt10703250,9.3,16
tt10703252,9.2,15
tt10703254,9.4,14
tt10703256,9.2,13
tt10703258,9.2,12
tt10703260,8.5,13
tt10703266,9.0,10
tt10703268,9.2,12
tt10703292,6.5,11
tt10703406,7.5,8
tt10703500,7.8,13
tt10703664,7.4,27
tt10703688,8.2,105
tt10703752,6.9,75
tt10703826,6.3,91
tt10703828,9.6,19
tt10703848,9.6,18
tt10703868,9.6,19
tt10703886,9.1,94
tt10704142,6.1,8
tt10704144,6.4,8
tt10704148,5.9,7
tt10704162,6.4,8
tt10704164,7.0,9
tt10704194,8.8,11
tt10704300,7.8,24
tt10704320,7.3,10
tt10704336,7.6,30
tt10706368,8.8,37
tt10706602,9.1,70
tt10706638,5.8,6
tt10706640,7.5,12
tt10706676,6.5,35
tt10706724,9.0,6
tt10706748,8.6,31
tt10706754,6.7,10
tt10706756,6.7,10
tt10706758,7.1,11
tt10706760,6.8,10
tt10706768,6.7,11
tt10706770,6.7,11
tt10706774,6.7,11
tt10706776,6.9,11
tt10706786,5.3,15
tt10706788,6.3,16
tt10706790,6.2,14
tt10706792,6.1,14
tt10706794,7.2,15
tt10706858,7.4,21
tt10706906,7.3,120
tt10707054,7.4,5
tt10707106,9.2,12
tt10707118,7.2,9
tt10707124,9.1,13
tt10707138,8.9,15
tt10707844,7.0,6
tt10707854,6.4,7
tt10707942,7.8,9
tt10707944,7.3,7
tt10707998,6.6,8
tt10708024,6.9,8
tt10708060,6.7,32
tt10708070,5.5,11
tt10708082,8.6,22
tt10708116,5.9,14
tt10708126,7.4,17
tt10708132,9.1,41
tt10708192,6.8,10
tt10708204,6.4,5
tt10708220,9.8,6
tt10708226,8.8,6
tt10708512,8.6,8
tt10708866,6.5,46
tt10708868,6.5,41
tt10708934,7.1,10
tt10708966,8.2,9
tt10708974,5.0,6
tt10709048,7.3,289
tt10709058,7.4,259
tt10709060,6.2,5
tt10709062,6.7,208
tt10709178,7.5,33
tt10709210,7.0,6
tt10709240,8.5,21
tt10709370,9.4,11
tt10709388,8.8,5
tt10709404,6.2,493
tt10709628,9.1,40
tt10709652,8.1,7
tt10710096,8.7,15
tt10710224,8.0,8
tt10711014,9.3,6
tt10711114,6.2,6
tt10711648,7.1,1178
tt10711718,7.0,45
tt10712106,6.0,5
tt10712116,6.2,6
tt10712118,6.0,6
tt10712122,6.0,6
tt10712126,6.2,6
tt10712128,6.3,6
tt10712130,5.6,5
tt10712132,7.5,6
tt10712136,6.6,5
tt10712138,5.8,5
tt10712140,6.4,5
tt10712142,7.0,5
tt10712144,6.2,5
tt10712248,6.2,13
tt10712508,6.3,55
tt10712510,6.1,50
tt10712576,7.3,12
tt10712600,7.2,5
tt10712610,6.7,6
tt10712718,7.2,9
tt10712926,7.5,18
tt10712966,8.1,70
tt10713160,7.5,35
tt10713178,8.1,9
tt10713298,7.4,12
tt10713402,3.8,68
tt10713444,8.1,9
tt10713448,6.1,27
tt10713666,6.9,35
tt10713670,6.8,35
tt10713672,6.7,36
tt10713674,7.2,37
tt10713678,8.1,16
tt10713680,8.9,17
tt10713682,9.4,7
tt10713752,8.7,28
tt10713818,7.6,45
tt10713826,8.5,17
tt10713832,7.4,18
tt10713836,8.2,11
tt10714020,7.6,25
tt10714134,7.9,7
tt10714326,7.7,22
tt10714758,8.2,143
tt10714760,6.5,19
tt10714764,7.0,8
tt10714776,5.9,19
tt10714824,8.0,9
tt10714932,9.0,5
tt10715140,6.3,19
tt10715148,6.4,1978
tt10715152,6.7,145
tt10715172,7.6,394
tt10715176,7.7,25
tt10715188,7.8,91
tt10715194,5.3,687
tt10715202,6.6,192
tt10715212,5.7,6
tt10715286,8.2,17
tt10715288,8.3,16
tt10715294,8.1,15
tt10715296,8.1,15
tt10715304,8.2,16
tt10715308,8.1,16
tt10715312,8.1,15
tt10715314,8.1,17
tt10715320,7.8,16
tt10715324,8.1,15
tt10715326,8.1,15
tt10715330,8.2,16
tt10715338,7.9,16
tt10715342,8.1,15
tt10715344,8.3,17
tt10715346,8.4,16
tt10715350,7.9,14
tt10715352,8.1,15
tt10715354,8.2,16
tt10715358,8.3,16
tt10715362,8.0,14
tt10715366,8.3,16
tt10715368,8.4,18
tt10715396,8.2,187
tt10715460,7.6,11
tt10715974,9.0,181
tt10716326,8.5,6
tt10716712,5.7,11
tt10716748,5.7,19
tt10717032,8.2,6
tt10717252,9.3,9
tt10717520,7.9,8
tt10718082,10.0,6
tt10718508,2.0,9
tt10718574,7.8,12
tt10718972,2.4,19
tt10719276,8.5,8
tt10719394,9.0,5
tt10719524,9.0,11
tt10719626,8.2,5
tt10719822,9.1,15
tt10719840,7.0,5
tt10719844,2.8,27
tt10719906,7.0,5
tt10719908,8.0,14
tt10719910,8.2,40
tt10719960,7.3,25
tt10719962,7.1,12
tt10719966,8.2,8
tt10719984,7.8,25
tt10719998,4.3,10
tt10720088,6.0,6
tt10720098,7.3,104
tt10720186,9.0,43
tt10720192,8.0,9
tt10720196,6.4,146
tt10720210,5.1,107
tt10720258,6.8,12
tt10720268,7.0,9
tt10720334,5.4,21
tt10720384,6.2,40
tt10720474,6.0,42
tt10720664,6.5,12
tt10720666,8.2,6
tt10720706,7.0,7
tt10720712,7.3,15
tt10720816,6.4,340
tt10721170,6.5,175
tt10721208,7.4,5
tt10721224,8.6,5
tt10721414,7.6,119
tt10721434,7.6,140
tt10721500,8.9,7
tt10722568,6.8,5
tt10722632,7.0,11
tt10722748,6.5,8
tt10722876,7.4,7
tt10722896,6.6,5
tt10722906,7.0,5
tt10723110,7.1,7
tt10723804,7.7,459
tt10724004,5.7,25
tt10724448,7.0,5
tt10724460,7.6,12
tt10725230,8.2,9
tt10725262,7.7,18
tt10725282,8.3,6
tt10725302,6.0,10
tt10725314,7.8,9
tt10725440,9.7,16
tt10725678,7.8,34
tt10726052,3.2,5
tt10726448,8.2,123
tt10726508,7.0,5
tt10726604,6.0,165
tt10726756,7.1,289
tt10726798,8.1,8
tt10726802,8.1,7
tt10726836,8.7,15
tt10726854,7.2,5
tt10726952,7.8,30
tt10727010,7.7,10
tt10727044,7.4,52
tt10727072,8.4,7
tt10727120,8.0,39
tt1072748,5.4,25998
tt10728282,7.7,12
tt10728324,9.0,81
tt10728702,8.1,37
tt10728712,8.7,223
tt10728858,5.4,15
tt10728872,4.1,10
tt10728890,3.6,11
tt10729770,10.0,10
tt10729930,8.6,5
tt10730148,5.2,9
tt10730182,7.4,112
tt10730200,7.3,140
tt10730410,7.5,76
tt10730482,6.8,59
tt10730850,8.3,241
tt10731012,8.9,2925
tt10731148,8.6,8
tt10731200,9.2,66
tt10731210,8.5,18
tt10731280,8.6,21
tt10731282,9.0,26
tt10731284,8.4,21
tt10731328,7.9,117
tt10731336,5.3,11
tt10731344,5.7,9
tt10731348,5.7,9
tt10731354,7.1,13
tt10731432,10.0,5
tt10731434,8.4,33
tt10731472,7.8,24
tt10731610,7.0,6
tt10731706,9.7,108
tt10731708,9.4,62
tt10731800,6.7,58
tt10731866,7.5,133
tt10731902,8.1,15
tt10732134,8.3,6
tt10732150,7.3,26
tt10732168,7.5,17
tt10732474,5.4,13
tt10732476,5.4,13
tt10732480,5.4,14
tt10732482,4.7,12
tt10732648,8.3,7
tt10732650,8.3,7
tt10732682,5.5,15
tt10732758,6.9,80
tt1073277,6.4,5
tt10732794,8.2,268
tt10733154,7.8,9
tt10733210,8.2,8
tt10733318,8.8,18
tt10733470,6.8,18
tt10733670,8.2,20
tt10733718,8.0,36
tt10733720,6.3,22
tt10733722,8.3,36
tt10733724,7.7,33
tt10733726,8.0,33
tt10733728,8.1,32
tt10733736,7.9,32
tt10733748,8.3,31
tt10733754,8.4,31
tt10733758,8.6,30
tt10733760,8.4,31
tt10733762,7.2,5
tt10733764,8.4,30
tt10733938,5.2,26
tt10734254,2.4,5
tt10734264,6.0,7
tt10734348,5.3,6
tt10734378,5.8,5
tt10734494,8.7,11
tt10734514,8.7,9
tt10734520,8.2,6
tt10734526,8.5,6
tt10734530,8.5,6
tt10734532,8.3,6
tt10734534,8.5,6
tt10734538,8.3,6
tt10734540,8.3,6
tt10734554,8.5,6
tt10734558,8.3,6
tt10734564,8.7,6
tt10734574,8.4,7
tt10734576,8.9,7
tt10734584,8.5,6
tt10734590,8.2,5
tt10734594,8.2,5
tt10734596,8.2,5
tt10734600,8.2,5
tt10734602,8.3,6
tt10734606,8.3,6
tt10734616,8.7,6
tt10734622,8.7,6
tt10734628,8.3,6
tt10734636,8.4,5
tt10734638,8.2,5
tt10734646,8.4,5
tt10734654,8.4,5
tt10734668,8.4,5
tt10734672,8.6,5
tt10734674,8.6,5
tt10734676,8.6,5
tt10734678,8.7,6
tt10734688,8.4,5
tt10734694,8.9,7
tt10734704,8.8,6
tt10734708,9.0,7
tt10734714,8.8,6
tt10734872,7.6,17
tt10734928,7.2,210
tt10735202,8.3,55
tt10735358,8.3,11
tt10735770,7.7,9
tt10735852,7.6,5
tt10735938,8.5,8
tt10736022,7.7,25
tt10736082,7.8,39
tt10736124,5.9,8
tt10736128,5.4,7
tt10736130,5.7,7
tt10736132,5.6,7
tt10736134,6.2,8
tt10736138,5.6,7
tt10736142,5.6,7
tt10736144,5.3,9
tt10736146,5.6,7
tt10736148,5.7,7
tt10736154,5.6,8
tt10736158,5.6,9
tt10736160,5.6,8
tt10736336,7.1,10
tt10736430,8.1,29
tt10736632,7.9,22
tt10736656,7.0,6
tt10736670,7.9,17
tt10736726,6.2,26
tt10736752,7.7,16
tt10736872,7.8,14
tt10736928,8.1,13
tt10736976,8.2,13
tt10737060,7.5,120
tt10737172,8.8,14
tt10737890,8.3,10
tt10737904,5.5,42
tt10737926,7.5,8
tt10737936,7.7,10
tt10737944,7.2,8
tt10737972,7.6,7
tt10738016,8.3,195
tt10738144,3.2,6
tt10738620,7.5,6
tt10738660,8.5,6
tt10738670,6.8,17
tt10738678,7.5,13
tt10738702,7.7,14
tt10738706,7.0,94
tt10738710,8.2,5
tt10738718,7.0,52
tt10738722,7.4,5
tt10738738,6.8,97
tt10738764,6.1,7
tt10738782,8.2,306
tt10738796,9.8,20
tt10738820,7.0,98
tt10738822,7.2,99
tt10738824,6.7,105
tt10738826,6.7,115
tt10738856,7.1,8
tt10738864,6.5,8
tt10738872,6.5,8
tt10738888,7.3,7
tt10738890,7.9,9
tt10738894,7.3,7
tt10738896,7.1,7
tt10738898,7.6,7
tt10738904,7.6,7
tt10738914,3.6,420
tt10738940,7.2,17
tt10738974,5.8,5
tt10739012,9.4,48
tt10739102,7.4,5
tt10739214,6.1,27
tt10739320,9.3,16
tt10739612,8.4,15
tt10739764,7.1,7
tt10739982,6.8,30
tt10740044,6.3,7
tt10740192,7.1,35
tt10740208,9.8,25
tt10740212,7.3,7
tt10740218,9.4,8
tt10740240,8.8,16
tt10740250,6.0,10
tt10740318,8.5,234
tt10740578,5.1,15
tt10740846,3.6,9
tt10740934,8.2,88
tt10741304,7.3,15
tt10741676,9.1,8
tt10741848,6.1,8
tt10741860,6.4,8
tt10741940,4.4,5
tt10741942,4.7,6
tt10741944,4.4,5
tt10741946,4.4,5
tt10741948,5.2,6
tt10741950,4.0,6
tt10741952,4.7,7
tt10741956,4.7,6
tt10742024,8.2,6
tt1074206,7.4,8920
tt10742132,9.9,7
tt10742136,9.6,7
tt10742138,9.8,6
tt10742222,7.4,95
tt10742270,9.2,13
tt10742792,8.8,12
tt10742796,9.0,12
tt10742800,9.0,26
tt10742804,9.1,14
tt10742808,9.1,14
tt10742850,8.1,23
tt10742908,7.6,10
tt10742920,9.4,57
tt10742930,6.6,10
tt10743068,6.9,8
tt10743334,8.4,7
tt10744416,8.7,55
tt10744434,8.8,157
tt10744454,8.4,115
tt10745342,3.0,7
tt10745438,7.8,9
tt10745440,6.0,9
tt10745442,6.6,10
tt10745444,6.9,9
tt10745450,7.0,10
tt10745452,6.9,10
tt10745454,6.3,9
tt10745456,6.0,11
tt10745474,6.2,17
tt10745476,6.7,17
tt10745478,6.2,15
tt10745504,9.0,96
tt10745560,9.8,16
tt10745566,9.7,14
tt10745608,10.0,15
tt10745896,6.6,33
tt10746000,7.8,8
tt10746258,8.3,19
tt10746342,8.3,303
tt10746488,8.0,100
tt10746496,5.5,47
tt10746498,5.9,40
tt10746592,8.5,16
tt10746594,9.6,11
tt10746596,8.5,13
tt10746616,5.8,6
tt10746674,3.0,14
tt10746684,7.4,5
tt10746690,7.5,6
tt10746692,7.1,7
tt10746696,7.0,7
tt10746704,6.9,10
tt10746738,7.0,6
tt10746794,7.5,22
tt10746800,7.7,23
tt10746858,8.0,6
tt10746920,8.2,5
tt10746936,6.2,8
tt10746970,6.2,8
tt10746974,6.5,8
tt10746980,6.4,8
tt10746982,8.5,11
tt10746986,6.4,8
tt10746990,6.8,8
tt10747024,6.8,6
tt10747038,6.3,6
tt10747262,5.3,10
tt10747314,8.3,104
tt10748648,7.9,8
tt10748796,8.4,157
tt10748826,8.6,146
tt10748838,8.9,182
